"rep","unit","time","share"
89,9,1,0.252885458501146
89,9,2,0.286841752428669
89,9,3,0.326649985045988
89,9,4,0.361579972627748
89,9,5,0.393663947885384
89,9,6,0.418611106843777
89,9,7,0.43361931524108
89,9,8,0.442487813996177
89,9,9,0.436794927939301
89,9,10,0.423026552679237
89,9,11,0.405932714956107
89,9,12,0.378046122969798
89,9,13,0.341511166824974
89,9,14,0.305505069898012
89,9,15,0.26976443908313
89,9,16,0.23323499539351
89,9,17,0.203163970188848
89,9,18,0.17621655810336
89,9,19,0.157344878673779
89,9,20,0.117457924593735
89,9,21,0.0886566702487358
89,9,22,0.0682566475038356
89,9,23,0.0545241156679473
89,9,24,0.0455544987318116
89,9,25,0.0388249151526034
89,9,26,0.0345403861821187
89,9,27,0.0314970767436488
89,9,28,0.0295443939926608
89,9,29,0.0282166550003569
89,9,30,0.0269700661800403
89,10,1,0.322162064155552
89,10,2,0.370828702686422
89,10,3,0.41469572129112
89,10,4,0.454850051490807
89,10,5,0.494040708970667
89,10,6,0.519886444443143
89,10,7,0.534816838793378
89,10,8,0.548365388579171
89,10,9,0.544882482545475
89,10,10,0.527589160873788
89,10,11,0.507499915566788
89,10,12,0.477102376164908
89,10,13,0.432686655804468
89,10,14,0.390323173014976
89,10,15,0.34876427216686
89,10,16,0.29849760479476
89,10,17,0.262070665492884
89,10,18,0.227911572032694
89,10,19,0.202465953517948
89,10,20,0.155014213474478
89,10,21,0.118275267997562
89,10,22,0.095159075963883
89,10,23,0.0766057018879672
89,10,24,0.0659337490115639
89,10,25,0.0578205816674761
89,10,26,0.0533608804079432
89,10,27,0.0501579676976998
89,10,28,0.0483069546226294
89,10,29,0.047037028612178
89,10,30,0.046655338938444
89,11,1,0.258020681445708
89,11,2,0.294883428233313
89,11,3,0.327559634818127
89,11,4,0.361396102984698
89,11,5,0.392775912794129
89,11,6,0.412049580519869
89,11,7,0.435838825257731
89,11,8,0.438058536201545
89,11,9,0.434965483396669
89,11,10,0.426345100300603
89,11,11,0.405802132809514
89,11,12,0.379527242302744
89,11,13,0.344866345580873
89,11,14,0.311955861989349
89,11,15,0.274712921772674
89,11,16,0.238621649922766
89,11,17,0.211679695395709
89,11,18,0.188219008431824
89,11,19,0.166931305162475
89,11,20,0.174842929272674
89,11,21,0.187226964972253
89,11,22,0.208410114527255
89,11,23,0.239605357231112
89,11,24,0.273798271336214
89,11,25,0.322947313187193
89,11,26,0.389597777006493
89,11,27,0.465646254864527
89,11,28,0.541818655416139
89,11,29,0.628214888736923
89,11,30,0.703464717580363
90,1,1,0.260700586943687
90,1,2,0.298904908835421
90,1,3,0.338113012196707
90,1,4,0.374701600943217
90,1,5,0.40975214523452
90,1,6,0.43819016294196
90,1,7,0.45015683930382
90,1,8,0.464696186309851
90,1,9,0.456837960660983
90,1,10,0.446185002943021
90,1,11,0.423102977913227
90,1,12,0.391402478106982
90,1,13,0.359765338816869
90,1,14,0.316061181919307
90,1,15,0.276123002218238
90,1,16,0.237697659437556
90,1,17,0.20450543786125
90,1,18,0.17983985602133
90,1,19,0.155455003861358
90,1,20,0.140863042518471
90,1,21,0.129848656672172
90,1,22,0.123708408999513
90,1,23,0.124494112728378
90,1,24,0.127502962460863
90,1,25,0.135732489085367
90,1,26,0.150071067046997
90,1,27,0.170297872526195
90,1,28,0.190092696466731
90,1,29,0.224155495398368
90,1,30,0.257853029509938
90,2,1,0.331930060326921
90,2,2,0.379504325277793
90,2,3,0.430759085667511
90,2,4,0.473844238865803
90,2,5,0.511193337375532
90,2,6,0.542740030104484
90,2,7,0.560722006555627
90,2,8,0.572728323469607
90,2,9,0.566749859095039
90,2,10,0.553878980171064
90,2,11,0.5289202896068
90,2,12,0.494616492479633
90,2,13,0.453331941474334
90,2,14,0.405841838864219
90,2,15,0.351840242093797
90,2,16,0.31046438552972
90,2,17,0.269560031926801
90,2,18,0.232155648656277
90,2,19,0.200610992182532
90,2,20,0.195312264367022
90,2,21,0.190543541596401
90,2,22,0.19690629246656
90,2,23,0.207322308316611
90,2,24,0.226846194269267
90,2,25,0.258831392451433
90,2,26,0.300094006922388
90,2,27,0.353111868521389
90,2,28,0.415700366387992
90,2,29,0.487714513605063
90,2,30,0.56053322992685
90,3,1,0.176346362091593
90,3,2,0.202238290231352
90,3,3,0.227068282380822
90,3,4,0.255589430692804
90,3,5,0.279953010922574
90,3,6,0.306860298609703
90,3,7,0.317219461363986
90,3,8,0.323316952634124
90,3,9,0.326417839737723
90,3,10,0.311236448638244
90,3,11,0.293493159664985
90,3,12,0.272778687750549
90,3,13,0.24394244820973
90,3,14,0.215285995714614
90,3,15,0.187579266623187
90,3,16,0.159967982054422
90,3,17,0.139328094570388
90,3,18,0.123186940269306
90,3,19,0.106597139863975
90,3,20,0.0842077692849339
90,3,21,0.0685200043408742
90,3,22,0.0581653252102367
90,3,23,0.0490888991328897
90,3,24,0.0448398457066737
90,3,25,0.0414094144025322
90,3,26,0.04029689980033
90,3,27,0.0389107059623942
90,3,28,0.0402454187098835
90,3,29,0.0411718146698413
90,3,30,0.0428468344192064
90,4,1,0.277462446150641
90,4,2,0.319262937325837
90,4,3,0.364980001379755
90,4,4,0.402627603987308
90,4,5,0.445826790287798
90,4,6,0.467792395756629
90,4,7,0.489559606826696
90,4,8,0.502422507138396
90,4,9,0.499311581338106
90,4,10,0.482946715824404
90,4,11,0.465046572535674
90,4,12,0.428887461109061
90,4,13,0.386116317445514
90,4,14,0.343633895962949
90,4,15,0.299106761459298
90,4,16,0.256462307523274
90,4,17,0.220249251437141
90,4,18,0.190488371435341
90,4,19,0.168500341674341
90,4,20,0.175493414372438
90,4,21,0.190716368509767
90,4,22,0.216633913896185
90,4,23,0.247513151114824
90,4,24,0.300235647831595
90,4,25,0.358943002261876
90,4,26,0.434422374546308
90,4,27,0.523745400069497
90,4,28,0.615728985975039
90,4,29,0.705132956269697
90,4,30,0.780823676211372
90,5,1,0.31674202702619
90,5,2,0.355187085151676
90,5,3,0.402295995264796
90,5,4,0.440030043207884
90,5,5,0.477715067846046
90,5,6,0.510743379122973
90,5,7,0.523520267707998
90,5,8,0.536169270498169
90,5,9,0.532006998287441
90,5,10,0.521985950823887
90,5,11,0.492244206762665
90,5,12,0.464240761888968
90,5,13,0.418950106571317
90,5,14,0.37986776475548
90,5,15,0.335026164750272
90,5,16,0.292494156795584
90,5,17,0.249634894037897
90,5,18,0.219466717839596
90,5,19,0.196985572381408
90,5,20,0.196326148597583
90,5,21,0.202113424199508
90,5,22,0.219345763380884
90,5,23,0.239982946081785
90,5,24,0.267780959534027
90,5,25,0.313189539055201
90,5,26,0.366273533992118
90,5,27,0.433252515161404
90,5,28,0.507264062766472
90,5,29,0.590243670282478
90,5,30,0.664190344239884
90,6,1,0.268458612363611
90,6,2,0.308120752472481
90,6,3,0.348139753073216
90,6,4,0.390282894275753
90,6,5,0.42055606406514
90,6,6,0.446470665755188
90,6,7,0.462367615473877
90,6,8,0.46883698555763
90,6,9,0.469274946834655
90,6,10,0.452693262027746
90,6,11,0.432647716938187
90,6,12,0.402683191688605
90,6,13,0.368870294305336
90,6,14,0.326999762648712
90,6,15,0.288434782862684
90,6,16,0.248366419586333
90,6,17,0.218288659163613
90,6,18,0.185884853980544
90,6,19,0.164816349798991
90,6,20,0.14660367932112
90,6,21,0.134911862194393
90,6,22,0.12500889715572
90,6,23,0.122594109730162
90,6,24,0.125008854858573
90,6,25,0.127978995478349
90,6,26,0.137285935305483
90,6,27,0.152156041149233
90,6,28,0.170016603395756
90,6,29,0.193473776811399
90,6,30,0.222453338712953
90,7,1,0.22225835694256
90,7,2,0.254881519343731
90,7,3,0.289841745408044
90,7,4,0.329210130537411
90,7,5,0.356119758130614
90,7,6,0.377163900932269
90,7,7,0.397653907941827
90,7,8,0.402401217701088
90,7,9,0.40093807344635
90,7,10,0.387487928258422
90,7,11,0.366745713031753
90,7,12,0.338570884952847
90,7,13,0.308780610779756
90,7,14,0.274879570887825
90,7,15,0.239429214213182
90,7,16,0.205452319733653
90,7,17,0.178271794900457
90,7,18,0.152850224072129
90,7,19,0.137363349585127
90,7,20,0.136063281863207
90,7,21,0.145762337859176
90,7,22,0.154999599743318
90,7,23,0.172462024486173
90,7,24,0.198215893907501
90,7,25,0.233060251162667
90,7,26,0.274797625354164
90,7,27,0.334514126422363
90,7,28,0.402730241928131
90,7,29,0.482914879017173
90,7,30,0.562379411483125
90,8,1,0.33231409349511
90,8,2,0.371008482654378
90,8,3,0.41134833559217
90,8,4,0.452493159199573
90,8,5,0.482460437496042
90,8,6,0.508205671703598
90,8,7,0.522703539799651
90,8,8,0.536213909826635
90,8,9,0.530789801588419
90,8,10,0.514934062543278
90,8,11,0.496299802355607
90,8,12,0.466725862063502
90,8,13,0.433122649215234
90,8,14,0.395917156087682
90,8,15,0.35478118327209
90,8,16,0.314866899995953
90,8,17,0.274394946074063
90,8,18,0.244877682942474
90,8,19,0.221212260664482
90,8,20,0.20334752527301
90,8,21,0.188285922086149
90,8,22,0.17609380344727
90,8,23,0.176040235558951
90,8,24,0.181607836191522
90,8,25,0.188808965522204
90,8,26,0.205301870858385
90,8,27,0.224543867376528
90,8,28,0.253839742970057
90,8,29,0.285525523952526
90,8,30,0.316113255212436
90,9,1,0.22494252372618
90,9,2,0.257609534796455
90,9,3,0.294325592887442
90,9,4,0.331119581324549
90,9,5,0.360168387777957
90,9,6,0.382114204164756
90,9,7,0.407952572730446
90,9,8,0.414914974694172
90,9,9,0.404029335788452
90,9,10,0.397649905469428
90,9,11,0.377435769593868
90,9,12,0.342599339961813
90,9,13,0.312924649260729
90,9,14,0.278354514799731
90,9,15,0.238208876912316
90,9,16,0.203600171382974
90,9,17,0.17769626775637
90,9,18,0.151739930214472
90,9,19,0.132940680239128
90,9,20,0.108260393691738
90,9,21,0.0899295853947706
90,9,22,0.0776934586667406
90,9,23,0.0687208506974568
90,9,24,0.0649708420907003
90,9,25,0.0618184862449162
90,9,26,0.060878802800104
90,9,27,0.06284121025077
90,9,28,0.0656745100945956
90,9,29,0.069813458115474
90,9,30,0.0743691565621916
90,10,1,0.234321282327724
90,10,2,0.269703551208037
90,10,3,0.307535987767943
90,10,4,0.347186297210713
90,10,5,0.376381468605029
90,10,6,0.397076953330582
90,10,7,0.415222793950308
90,10,8,0.422630596178475
90,10,9,0.423180522376644
90,10,10,0.409338879484359
90,10,11,0.386421952675775
90,10,12,0.361262688689884
90,10,13,0.324698588062177
90,10,14,0.292176247678108
90,10,15,0.250614822849934
90,10,16,0.220164423286984
90,10,17,0.190551144707022
90,10,18,0.164040276068088
90,10,19,0.146434655812996
90,10,20,0.114395110166826
90,10,21,0.0898662063842484
90,10,22,0.0732121570480991
90,10,23,0.0608042370329758
90,10,24,0.053460043155807
90,10,25,0.0471655936679744
90,10,26,0.045337254433976
90,10,27,0.0432988335117951
90,10,28,0.0426603644458349
90,10,29,0.0424499747097157
90,10,30,0.0426027507875701
90,11,1,0.165903780230907
90,11,2,0.194665810370589
90,11,3,0.227013729154072
90,11,4,0.25880401467532
90,11,5,0.289768400485222
90,11,6,0.313311636775216
90,11,7,0.322746988341307
90,11,8,0.334260443350649
90,11,9,0.33198778033381
90,11,10,0.315767322266174
90,11,11,0.299074019232566
90,11,12,0.276527662387024
90,11,13,0.24335329587239
90,11,14,0.21029991400367
90,11,15,0.181800838500161
90,11,16,0.151733373808423
90,11,17,0.128894946574582
90,11,18,0.108341436740813
90,11,19,0.0955736108313897
90,11,20,0.0681206852192742
90,11,21,0.0500542317067157
90,11,22,0.0391833845260373
90,11,23,0.0308354416058068
90,11,24,0.0254197864010112
90,11,25,0.0220649445867247
90,11,26,0.0197457291791314
90,11,27,0.0187525295908889
90,11,28,0.0178955060277345
90,11,29,0.0170217059081618
90,11,30,0.0165824797175618
91,1,1,0.157838658970261
91,1,2,0.183177336947261
91,1,3,0.214419902279913
91,1,4,0.240042301239575
91,1,5,0.272278573991588
91,1,6,0.288677219244044
91,1,7,0.308130467907082
91,1,8,0.313989603061015
91,1,9,0.313846608178727
91,1,10,0.304652255590539
91,1,11,0.281510568942836
91,1,12,0.259529949791756
91,1,13,0.228168433343708
91,1,14,0.196336502760585
91,1,15,0.170076618788292
91,1,16,0.143561962327299
91,1,17,0.122172470433461
91,1,18,0.106960537308746
91,1,19,0.0929084739902739
91,1,20,0.0824295491900365
91,1,21,0.0756318351992163
91,1,22,0.0706302865976472
91,1,23,0.0701364255341607
91,1,24,0.0722877027100172
91,1,25,0.0780802038102037
91,1,26,0.0865144065250493
91,1,27,0.0975003535879984
91,1,28,0.114812026755785
91,1,29,0.134867266215211
91,1,30,0.157526476208003
91,2,1,0.311917786965842
91,2,2,0.359924516011494
91,2,3,0.399168457868481
91,2,4,0.449957384203533
91,2,5,0.486226198981805
91,2,6,0.509324403500885
91,2,7,0.53532382857737
91,2,8,0.537182867307286
91,2,9,0.535216439380766
91,2,10,0.521916819286267
91,2,11,0.498308356148964
91,2,12,0.463805296212466
91,2,13,0.424902714374921
91,2,14,0.381100198091834
91,2,15,0.333137686026911
91,2,16,0.28848027306833
91,2,17,0.252724669961751
91,2,18,0.216641104974912
91,2,19,0.190314870165326
91,2,20,0.176701871786419
91,2,21,0.171484967788546
91,2,22,0.170057931712345
91,2,23,0.170567479954603
91,2,24,0.178177599438564
91,2,25,0.196371196835987
91,2,26,0.220062267322822
91,2,27,0.25513713142476
91,2,28,0.296734377628643
91,2,29,0.342343420879581
91,2,30,0.401099859899725
91,3,1,0.172360314679826
91,3,2,0.198160954674979
91,3,3,0.229776083958469
91,3,4,0.256252986891196
91,3,5,0.273624687089845
91,3,6,0.294474497287242
91,3,7,0.309040660740698
91,3,8,0.314862502349237
91,3,9,0.315506129487468
91,3,10,0.298395139008279
91,3,11,0.285814227017179
91,3,12,0.267605915912845
91,3,13,0.238802257075928
91,3,14,0.21110361221846
91,3,15,0.183704881879869
91,3,16,0.160363907692195
91,3,17,0.138331833052354
91,3,18,0.121499859796649
91,3,19,0.106625054340242
91,3,20,0.101670603498938
91,3,21,0.102234472966891
91,3,22,0.107687103946015
91,3,23,0.111309839990043
91,3,24,0.121407597390791
91,3,25,0.135981384254992
91,3,26,0.156137350153925
91,3,27,0.18459894457774
91,3,28,0.221813525624207
91,3,29,0.265790344732666
91,3,30,0.312293672532622
91,4,1,0.348134061221906
91,4,2,0.391359381868164
91,4,3,0.435616698844408
91,4,4,0.47819096035456
91,4,5,0.518453610090548
91,4,6,0.53877869042939
91,4,7,0.562946020660736
91,4,8,0.568290274827561
91,4,9,0.569389833443784
91,4,10,0.552503924248591
91,4,11,0.531628512376832
91,4,12,0.499349479019696
91,4,13,0.457548547094893
91,4,14,0.415354359326142
91,4,15,0.369816545705888
91,4,16,0.320213916051982
91,4,17,0.285395758030803
91,4,18,0.247880448902528
91,4,19,0.220771683736358
91,4,20,0.206966002478441
91,4,21,0.199266750017164
91,4,22,0.199470842342367
91,4,23,0.206272896482758
91,4,24,0.218442903796517
91,4,25,0.239603167361289
91,4,26,0.268729259730536
91,4,27,0.308663031593012
91,4,28,0.359415933546738
91,4,29,0.415172517826921
91,4,30,0.476335430705347
91,5,1,0.309907612461818
91,5,2,0.352393120066134
91,5,3,0.393908602746683
91,5,4,0.438820215569081
91,5,5,0.478285831614259
91,5,6,0.50513351789927
91,5,7,0.52115828894301
91,5,8,0.530035596354197
91,5,9,0.527991403663981
91,5,10,0.512121500047335
91,5,11,0.493348283814099
91,5,12,0.459938812006371
91,5,13,0.416190665032987
91,5,14,0.379963888513797
91,5,15,0.332188916671685
91,5,16,0.287226600428799
91,5,17,0.248503904986452
91,5,18,0.21433671344274
91,5,19,0.192952072568259
91,5,20,0.193894790305246
91,5,21,0.203504908596019
91,5,22,0.221059954869659
91,5,23,0.249408956330896
91,5,24,0.285054208172031
91,5,25,0.335783119493599
91,5,26,0.400523332814247
91,5,27,0.473129996037863
91,5,28,0.553303107630796
91,5,29,0.641515572270303
91,5,30,0.72128876665585
91,6,1,0.34089917650106
91,6,2,0.394013117993963
91,6,3,0.436418983809434
91,6,4,0.485125948542257
91,6,5,0.518841805502014
91,6,6,0.548529930088759
91,6,7,0.567054418244344
91,6,8,0.574974737728332
91,6,9,0.568531349526569
91,6,10,0.558571376880903
91,6,11,0.53353280136053
91,6,12,0.500317572915411
91,6,13,0.462560400664436
91,6,14,0.413509030741646
91,6,15,0.369758319230199
91,6,16,0.320724791119545
91,6,17,0.280149383834555
91,6,18,0.242382634748674
91,6,19,0.212445159483118
91,6,20,0.173284524409272
91,6,21,0.145945153828151
91,6,22,0.125979620665605
91,6,23,0.109689724320853
91,6,24,0.102729007633424
91,6,25,0.0974350953001933
91,6,26,0.0967288293451319
91,6,27,0.0996854396410376
91,6,28,0.104118826993401
91,6,29,0.111603825210475
91,6,30,0.120548858340919
91,7,1,0.16363022984563
91,7,2,0.191722746084996
91,7,3,0.222460133476972
91,7,4,0.254847759029027
91,7,5,0.286313795891376
91,7,6,0.309330906371156
91,7,7,0.32600571220412
91,7,8,0.330522313782275
91,7,9,0.336501415926529
91,7,10,0.320842093677886
91,7,11,0.302554830710386
91,7,12,0.27035530269608
91,7,13,0.240666873053786
91,7,14,0.208354313058382
91,7,15,0.176344489150681
91,7,16,0.145697913835636
91,7,17,0.125263218876334
91,7,18,0.105207450222789
91,7,19,0.0907690363290448
91,7,20,0.0814469041326809
91,7,21,0.0766547311144592
91,7,22,0.0766258058400877
91,7,23,0.0770650992493824
91,7,24,0.0821716152837689
91,7,25,0.0916534023844973
91,7,26,0.102972779260114
91,7,27,0.121338858442706
91,7,28,0.147404892505475
91,7,29,0.177987067994255
91,7,30,0.214491403043431
91,8,1,0.237959362264388
91,8,2,0.273915321384365
91,8,3,0.309977883296076
91,8,4,0.342267866510762
91,8,5,0.374360388928186
91,8,6,0.39638549742812
91,8,7,0.413486463921929
91,8,8,0.42372520160866
91,8,9,0.417553111417045
91,8,10,0.412060735910565
91,8,11,0.386624268150254
91,8,12,0.352014162233509
91,8,13,0.323745671917563
91,8,14,0.289953522354668
91,8,15,0.255148178314726
91,8,16,0.22096584964592
91,8,17,0.194930969956516
91,8,18,0.170923054087257
91,8,19,0.149373967176227
91,8,20,0.121738138458169
91,8,21,0.0993429596417189
91,8,22,0.0831479629554814
91,8,23,0.0728062378076774
91,8,24,0.0679823768422178
91,8,25,0.062085553937158
91,8,26,0.0612288630040242
91,8,27,0.0617879173364099
91,8,28,0.0624157075665735
91,8,29,0.0651213072910556
91,8,30,0.0683097659977616
91,9,1,0.350703412391644
91,9,2,0.392766015761012
91,9,3,0.439012431762653
91,9,4,0.479265892831215
91,9,5,0.519074764305829
91,9,6,0.546835504684429
91,9,7,0.564272918898519
91,9,8,0.566982762607428
91,9,9,0.57072664852979
91,9,10,0.556193743167578
91,9,11,0.527519420889554
91,9,12,0.499156009004586
91,9,13,0.459574836279724
91,9,14,0.416116036478715
91,9,15,0.372314888079405
91,9,16,0.328950314250011
91,9,17,0.290571027854852
91,9,18,0.25204063068192
91,9,19,0.225770275183206
91,9,20,0.24209545593387
91,9,21,0.26631569425602
91,9,22,0.303867745659184
91,9,23,0.348107913553368
91,9,24,0.406663999237303
91,9,25,0.476422931932235
91,9,26,0.559921031711226
91,9,27,0.645409361552817
91,9,28,0.727936286088817
91,9,29,0.801176863034497
91,9,30,0.856211704056349
91,10,1,0.254444917165175
91,10,2,0.294076638330237
91,10,3,0.335392096495036
91,10,4,0.372525640823313
91,10,5,0.414956717324374
91,10,6,0.438757603939579
91,10,7,0.458236717818153
91,10,8,0.466022376047181
91,10,9,0.460400471678618
91,10,10,0.448427522158323
91,10,11,0.420220228828015
91,10,12,0.39267539416756
91,10,13,0.35105123370795
91,10,14,0.317984334752565
91,10,15,0.27314102363242
91,10,16,0.23427359165424
91,10,17,0.200448638589117
91,10,18,0.174441599420317
91,10,19,0.151032814857543
91,10,20,0.140748415799255
91,10,21,0.131940895650312
91,10,22,0.127570260687637
91,10,23,0.13295968660548
91,10,24,0.140282314397277
91,10,25,0.153136356640146
91,10,26,0.172205526439172
91,10,27,0.201821546315211
91,10,28,0.235605575098958
91,10,29,0.279187759714226
91,10,30,0.333509799908172
91,11,1,0.149000036365005
91,11,2,0.176971232340851
91,11,3,0.205621758302202
91,11,4,0.234283424306551
91,11,5,0.252579976951535
91,11,6,0.275991884433106
91,11,7,0.289131648875492
91,11,8,0.295941386130735
91,11,9,0.293933734703325
91,11,10,0.283915338038818
91,11,11,0.265676444784585
91,11,12,0.240355793772633
91,11,13,0.217475566722808
91,11,14,0.190186166205152
91,11,15,0.163687667750575
91,11,16,0.139961226110289
91,11,17,0.120558756164777
91,11,18,0.100962294425027
91,11,19,0.0895475948822722
91,11,20,0.0766943807885912
91,11,21,0.0671586618159409
91,11,22,0.0616424559253906
91,11,23,0.0576526693677141
91,11,24,0.0569363896183511
91,11,25,0.0576232738790016
91,11,26,0.0608898674915449
91,11,27,0.0651559390669383
91,11,28,0.0728245945135944
91,11,29,0.0831483330683346
91,11,30,0.0948922464584569
92,1,1,0.255896764628911
92,1,2,0.299132063249788
92,1,3,0.336764344080343
92,1,4,0.373984871066856
92,1,5,0.407976582485058
92,1,6,0.430175181319362
92,1,7,0.448578089596669
92,1,8,0.457253750021601
92,1,9,0.457978644775561
92,1,10,0.439188681604023
92,1,11,0.421609608273717
92,1,12,0.390197531246984
92,1,13,0.355506496986152
92,1,14,0.314757316753778
92,1,15,0.278466247183256
92,1,16,0.236027203606918
92,1,17,0.206748205960144
92,1,18,0.178011413151238
92,1,19,0.153270679097335
92,1,20,0.141001746528797
92,1,21,0.130065627773751
92,1,22,0.12576985879387
92,1,23,0.123092252410628
92,1,24,0.127497017566414
92,1,25,0.136339315383359
92,1,26,0.148064091412677
92,1,27,0.166140192055119
92,1,28,0.195262440716036
92,1,29,0.22040797275741
92,1,30,0.259829721327368
92,2,1,0.296943227410877
92,2,2,0.336196799171105
92,2,3,0.376512169899833
92,2,4,0.411426656828403
92,2,5,0.443048662988806
92,2,6,0.465567739909103
92,2,7,0.488138071509577
92,2,8,0.488423610316296
92,2,9,0.489743313698761
92,2,10,0.475654074156382
92,2,11,0.456882787749413
92,2,12,0.431889033769575
92,2,13,0.386785805489523
92,2,14,0.354732073311935
92,2,15,0.316606515961814
92,2,16,0.27923196770434
92,2,17,0.244193347140966
92,2,18,0.216485601707365
92,2,19,0.192076524270528
92,2,20,0.158283080688484
92,2,21,0.132781004728196
92,2,22,0.114500180751218
92,2,23,0.1019461934129
92,2,24,0.093555488778878
92,2,25,0.0890606876862197
92,2,26,0.0877384143851127
92,2,27,0.0900708572846685
92,2,28,0.0919470536155859
92,2,29,0.093835113397705
92,2,30,0.0992689187831015
92,3,1,0.258898483179922
92,3,2,0.297020524303149
92,3,3,0.33524628758028
92,3,4,0.375596594772462
92,3,5,0.408289531866047
92,3,6,0.434801985234187
92,3,7,0.45045264213171
92,3,8,0.461592708807368
92,3,9,0.457138714857613
92,3,10,0.443474092037846
92,3,11,0.421748287085566
92,3,12,0.395284017947407
92,3,13,0.351478854484882
92,3,14,0.315758104619679
92,3,15,0.274225189686359
92,3,16,0.240872437737677
92,3,17,0.210306413772511
92,3,18,0.178437782405587
92,3,19,0.156779255944283
92,3,20,0.16849285680817
92,3,21,0.187207429166568
92,3,22,0.213711114963691
92,3,23,0.248218818718472
92,3,24,0.292721635046852
92,3,25,0.359835935719349
92,3,26,0.432063211047911
92,3,27,0.523454051457254
92,3,28,0.616304369579353
92,3,29,0.706919926469569
92,3,30,0.78413373336912
92,4,1,0.237639647395798
92,4,2,0.274739076046954
92,4,3,0.303546461984284
92,4,4,0.335197083322952
92,4,5,0.365472068476515
92,4,6,0.383045864925539
92,4,7,0.401493465881355
92,4,8,0.408859533163208
92,4,9,0.406576450442699
92,4,10,0.390947778034176
92,4,11,0.374483193981284
92,4,12,0.349502472486587
92,4,13,0.32262844850863
92,4,14,0.284108717864333
92,4,15,0.257447178557351
92,4,16,0.222121506962971
92,4,17,0.195336102868432
92,4,18,0.171177368948291
92,4,19,0.156082124827699
92,4,20,0.124910280406905
92,4,21,0.104589557451005
92,4,22,0.0866374801722134
92,4,23,0.0770736910364487
92,4,24,0.0688843299675691
92,4,25,0.0647018588622777
92,4,26,0.0625523749531141
92,4,27,0.0624660323887406
92,4,28,0.0624509947877655
92,4,29,0.0638415625338013
92,4,30,0.0665467131099156
92,5,1,0.310137308709336
92,5,2,0.355840406161922
92,5,3,0.391788376926095
92,5,4,0.432684532288759
92,5,5,0.470594884902748
92,5,6,0.497672960807147
92,5,7,0.509291351059657
92,5,8,0.519078843939271
92,5,9,0.515836264116476
92,5,10,0.5050299454212
92,5,11,0.484174988590354
92,5,12,0.452681428043338
92,5,13,0.411082150607702
92,5,14,0.37454470411169
92,5,15,0.332959958481332
92,5,16,0.287973182325509
92,5,17,0.252848165057264
92,5,18,0.224698202632695
92,5,19,0.195688958338677
92,5,20,0.186735645404818
92,5,21,0.182369698807533
92,5,22,0.180447558200246
92,5,23,0.188064881963279
92,5,24,0.200513125478944
92,5,25,0.221434926530014
92,5,26,0.247784568456212
92,5,27,0.284618940636169
92,5,28,0.33087974351214
92,5,29,0.385771822514174
92,5,30,0.443161423335084
92,6,1,0.190376247420723
92,6,2,0.226710161955779
92,6,3,0.266893358763785
92,6,4,0.301703194204069
92,6,5,0.334674454312922
92,6,6,0.359069749488559
92,6,7,0.380732706820689
92,6,8,0.388978397940928
92,6,9,0.385029609605185
92,6,10,0.370743601357929
92,6,11,0.34565355315561
92,6,12,0.322504922879526
92,6,13,0.285542417065831
92,6,14,0.24390547589087
92,6,15,0.208695797302145
92,6,16,0.174245069771235
92,6,17,0.149283230079066
92,6,18,0.125109557382479
92,6,19,0.10842301877273
92,6,20,0.0949058855322442
92,6,21,0.0856246321341587
92,6,22,0.0789715716861454
92,6,23,0.0786231999162832
92,6,24,0.0798927605240927
92,6,25,0.0875318707537171
92,6,26,0.0952395638531925
92,6,27,0.109260011760463
92,6,28,0.124523051121723
92,6,29,0.147158395981608
92,6,30,0.174222484444472
92,7,1,0.203750029962265
92,7,2,0.232459437725719
92,7,3,0.269094539529875
92,7,4,0.297170541519137
92,7,5,0.32694282405719
92,7,6,0.350220444548214
92,7,7,0.364177706236122
92,7,8,0.372299694702149
92,7,9,0.36993196661737
92,7,10,0.359802203543017
92,7,11,0.341552328135082
92,7,12,0.312972306485459
92,7,13,0.283209272034659
92,7,14,0.247528447183641
92,7,15,0.219908942017445
92,7,16,0.188390854131246
92,7,17,0.163713143466672
92,7,18,0.13983949168278
92,7,19,0.125421095145883
92,7,20,0.113599884396258
92,7,21,0.109211749158749
92,7,22,0.10554819679359
92,7,23,0.105134588042572
92,7,24,0.111368837142275
92,7,25,0.122369943157799
92,7,26,0.134873435662725
92,7,27,0.151674195877741
92,7,28,0.174942059021329
92,7,29,0.207908743247409
92,7,30,0.23952578863685
92,8,1,0.323221651103359
92,8,2,0.365181238482932
92,8,3,0.412928524493318
92,8,4,0.456771245940738
92,8,5,0.493359606702559
92,8,6,0.521456520291886
92,8,7,0.536736252560482
92,8,8,0.54908935363819
92,8,9,0.541749476300322
92,8,10,0.528071245621294
92,8,11,0.505617683297367
92,8,12,0.474324490443246
92,8,13,0.431572742512588
92,8,14,0.393032509137048
92,8,15,0.346390849279032
92,8,16,0.298160594210805
92,8,17,0.261304080115418
92,8,18,0.229216620061061
92,8,19,0.201259509961909
92,8,20,0.185241224276793
92,8,21,0.172417222470384
92,8,22,0.17253779337872
92,8,23,0.173674476908431
92,8,24,0.18269605000934
92,8,25,0.19800274009372
92,8,26,0.218417134230222
92,8,27,0.254041207361825
92,8,28,0.290106844545518
92,8,29,0.336959616023282
92,8,30,0.382653725122351
92,9,1,0.301290648314548
